gbifID,institutionCode,collectionCode,basisOfRecord,eventDate,year,month,day,decimalLatitude,decimalLongitude,kingdom,phylum,class,order,family,genus,species,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Name,level2Name,iucnRedListCategory
1919853351,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.54,4.25,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Mastomys natalensis,AFRICA,EUROPE,NGA,Nigeria,Kwara,Kaiama,LC
1919853350,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.08,3.5,Animalia,Chordata,Mammalia,Rodentia,Muridae,Malacomys,Malacomys edwardsi,AFRICA,EUROPE,NGA,Nigeria,Ogun,Obafemi-Owode,LC
1919853349,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.53,4.31,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys zebra,AFRICA,EUROPE,NGA,Nigeria,Kwara,Kaiama,LC
1919853348,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.45,10.3,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Mastomys natalensis,AFRICA,EUROPE,NGA,Nigeria,Plateau,Wase,LC
1919853347,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.5,6.05,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Mastomys natalensis,AFRICA,EUROPE,NGA,Nigeria,Edo,Akoko-Edo,LC
1919853346,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.08,3.5,Animalia,Chordata,Mammalia,Rodentia,Muridae,Malacomys,Malacomys edwardsi,AFRICA,EUROPE,NGA,Nigeria,Ogun,Obafemi-Owode,LC
1919853345,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,8,3.12,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Mastomys natalensis,AFRICA,EUROPE,NGA,Nigeria,Oyo,Iwajowa,LC
1919853344,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.08,7.38,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,Mus musculoides,AFRICA,EUROPE,NGA,Nigeria,Federal Capital Territory,Abuja,LC
1919853343,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.26,3.32,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Mastomys natalensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Abeokuta North,LC
1919853342,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,8.14,5.31,Animalia,Chordata,Mammalia,Rodentia,Muridae,Praomys,Praomys daltoni,AFRICA,EUROPE,NGA,Nigeria,Kwara,Oke-Ero,LC
1919853341,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.04,4.21,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,Mus musculoides,AFRICA,EUROPE,NGA,Nigeria,Ogun,Ijebu East,LC
1919853340,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.15,3.5,Animalia,Chordata,Mammalia,Rodentia,Muridae,Praomys,Praomys daltoni,AFRICA,EUROPE,NGA,Nigeria,Kwara,Baruten,LC
1919853339,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,11.07,7.38,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,Mus haussa,AFRICA,EUROPE,NGA,Nigeria,Kaduna,Giwa,LC
1919853338,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.08,3.5,Animalia,Chordata,Mammalia,Rodentia,Muridae,Malacomys,Malacomys edwardsi,AFRICA,EUROPE,NGA,Nigeria,Ogun,Obafemi-Owode,LC
1919853337,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.08,3.5,Animalia,Chordata,Mammalia,Rodentia,Muridae,Malacomys,Malacomys edwardsi,AFRICA,EUROPE,NGA,Nigeria,Ogun,Obafemi-Owode,LC
1919853336,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.53,Animalia,Chordata,Mammalia,Rodentia,Muridae,Malacomys,Malacomys edwardsi,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853335,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.54,4.25,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Mastomys natalensis,AFRICA,EUROPE,NGA,Nigeria,Kwara,Kaiama,LC
1919853334,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.08,7.38,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,Mus musculoides,AFRICA,EUROPE,NGA,Nigeria,Federal Capital Territory,Abuja,LC
1919853333,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.54,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,Mus musculoides,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853332,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.41,3.07,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Mastomys natalensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Imeko-Afon,LC
1919853331,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,6.23,5.03,Animalia,Chordata,Mammalia,Rodentia,Muridae,Malacomys,Malacomys edwardsi,AFRICA,EUROPE,NGA,Nigeria,Ondo,Ese-Odo,LC
1919853330,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.866667,4.04,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys zebra,AFRICA,EUROPE,NGA,Nigeria,Kwara,Kaiama,LC
1919853329,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,8.09,5.06,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,Mus musculoides,AFRICA,EUROPE,NGA,Nigeria,Kwara,Irepodun,LC
1919853328,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.08,7.38,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,Mus musculoides,AFRICA,EUROPE,NGA,Nigeria,Federal Capital Territory,Abuja,LC
1919853327,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.54,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853326,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.53,4.31,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys zebra,AFRICA,EUROPE,NGA,Nigeria,Kwara,Kaiama,LC
1919853325,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.54,4.25,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Mastomys natalensis,AFRICA,EUROPE,NGA,Nigeria,Kwara,Kaiama,LC
1919853324,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,8.09,5.06,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,Mus musculoides,AFRICA,EUROPE,NGA,Nigeria,Kwara,Irepodun,LC
1919853323,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,6.23,5.03,Animalia,Chordata,Mammalia,Rodentia,Muridae,Malacomys,Malacomys edwardsi,AFRICA,EUROPE,NGA,Nigeria,Ondo,Ese-Odo,LC
1919853322,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,8.09,5.06,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Mastomys natalensis,AFRICA,EUROPE,NGA,Nigeria,Kwara,Irepodun,LC
1919853321,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.54,4.25,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys zebra,AFRICA,EUROPE,NGA,Nigeria,Kwara,Kaiama,LC
1919853320,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.45,10.3,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Mastomys natalensis,AFRICA,EUROPE,NGA,Nigeria,Plateau,Wase,LC
1919853319,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,8.42,4.15,Animalia,Chordata,Mammalia,Rodentia,Muridae,Praomys,Praomys daltoni,AFRICA,EUROPE,NGA,Nigeria,Oyo,Ori-Ire,LC
1919853318,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,11.51,13.09,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Mastomys natalensis,AFRICA,EUROPE,NGA,Nigeria,Borno,Konduga,LC
1919853317,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.39,4.06,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,Mus musculoides,AFRICA,EUROPE,NGA,Nigeria,Oyo,Egbeda,LC
1919853316,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.54,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Mastomys natalensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853315,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853314,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.45,10.3,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Mastomys natalensis,AFRICA,EUROPE,NGA,Nigeria,Plateau,Wase,LC
1919853313,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.54,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853312,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.08,3.5,Animalia,Chordata,Mammalia,Rodentia,Muridae,Malacomys,Malacomys edwardsi,AFRICA,EUROPE,NGA,Nigeria,Ogun,Obafemi-Owode,LC
1919853311,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.04,4.21,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,Mus musculoides,AFRICA,EUROPE,NGA,Nigeria,Ogun,Ijebu East,LC
1919853310,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.26,3.17,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Mastomys natalensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Abeokuta North,LC
1919853309,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.54,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,Mus musculoides,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853308,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,8.42,4.15,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,Mus musculoides,AFRICA,EUROPE,NGA,Nigeria,Oyo,Ori-Ire,LC
1919853307,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.54,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853306,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.08,3.5,Animalia,Chordata,Mammalia,Rodentia,Muridae,Malacomys,Malacomys edwardsi,AFRICA,EUROPE,NGA,Nigeria,Ogun,Obafemi-Owode,LC
1919853305,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.08,3.5,Animalia,Chordata,Mammalia,Rodentia,Muridae,Malacomys,Malacomys edwardsi,AFRICA,EUROPE,NGA,Nigeria,Ogun,Obafemi-Owode,LC
1919853304,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,8,3.12,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,Mus musculoides,AFRICA,EUROPE,NGA,Nigeria,Oyo,Iwajowa,LC
1919853303,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Mastomys natalensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853302,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hylomyscus,Hylomyscus stella,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853301,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.08,7.38,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,Mus musculoides,AFRICA,EUROPE,NGA,Nigeria,Federal Capital Territory,Abuja,LC
1919853300,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.08,3.5,Animalia,Chordata,Mammalia,Rodentia,Muridae,Malacomys,Malacomys edwardsi,AFRICA,EUROPE,NGA,Nigeria,Ogun,Obafemi-Owode,LC
1919853299,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.26,3.32,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Mastomys natalensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Abeokuta North,LC
1919853298,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.54,4.25,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys zebra,AFRICA,EUROPE,NGA,Nigeria,Kwara,Kaiama,LC
1919853297,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Mastomys natalensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853296,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.39,4.06,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,EUROPE,NGA,Nigeria,Oyo,Egbeda,LC
1919853295,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.08,3.5,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,Mus musculoides,AFRICA,EUROPE,NGA,Nigeria,Ogun,Obafemi-Owode,LC
1919853294,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.54,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853293,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.5,6.05,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Mastomys natalensis,AFRICA,EUROPE,NGA,Nigeria,Edo,Akoko-Edo,LC
1919853292,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.5,6.05,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Mastomys natalensis,AFRICA,EUROPE,NGA,Nigeria,Edo,Akoko-Edo,LC
1919853291,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.08,3.5,Animalia,Chordata,Mammalia,Rodentia,Muridae,Malacomys,Malacomys edwardsi,AFRICA,EUROPE,NGA,Nigeria,Ogun,Obafemi-Owode,LC
1919853290,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.08,3.5,Animalia,Chordata,Mammalia,Rodentia,Muridae,Malacomys,Malacomys edwardsi,AFRICA,EUROPE,NGA,Nigeria,Ogun,Obafemi-Owode,LC
1919853289,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,6.23,5.03,Animalia,Chordata,Mammalia,Rodentia,Muridae,Malacomys,Malacomys edwardsi,AFRICA,EUROPE,NGA,Nigeria,Ondo,Ese-Odo,LC
1919853288,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.54,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853287,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.54,4.19,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,EUROPE,NGA,Nigeria,Osun,Ayedire,LC
1919853286,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,8,3.12,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,Mus musculoides,AFRICA,EUROPE,NGA,Nigeria,Oyo,Iwajowa,LC
1919853285,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.08,3.5,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hybomys,Hybomys trivirgatus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Obafemi-Owode,LC
1919853284,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.08,3.5,Animalia,Chordata,Mammalia,Rodentia,Muridae,Malacomys,Malacomys edwardsi,AFRICA,EUROPE,NGA,Nigeria,Ogun,Obafemi-Owode,LC
1919853283,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.5,6.05,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Mastomys natalensis,AFRICA,EUROPE,NGA,Nigeria,Edo,Akoko-Edo,LC
1919853282,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.3,3.13,Animalia,Chordata,Mammalia,Rodentia,Muridae,Praomys,Praomys daltoni,AFRICA,EUROPE,NGA,Nigeria,Ogun,Abeokuta North,LC
1919853281,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.08,3.5,Animalia,Chordata,Mammalia,Rodentia,Muridae,Malacomys,Malacomys edwardsi,AFRICA,EUROPE,NGA,Nigeria,Ogun,Obafemi-Owode,LC
1919853280,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.5,6.05,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Mastomys natalensis,AFRICA,EUROPE,NGA,Nigeria,Edo,Akoko-Edo,LC
1919853279,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.26,3.17,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Abeokuta North,LC
1919853278,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.26,3.17,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Abeokuta North,LC
1919853277,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.53,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hylomyscus,Hylomyscus stella,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853276,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.26,3.32,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Mastomys natalensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Abeokuta North,LC
1919853275,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.54,4.19,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,Mus musculoides,AFRICA,EUROPE,NGA,Nigeria,Osun,Ayedire,LC
1919853274,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.26,3.17,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Mastomys natalensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Abeokuta North,LC
1919853273,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.08,3.5,Animalia,Chordata,Mammalia,Rodentia,Muridae,Malacomys,Malacomys edwardsi,AFRICA,EUROPE,NGA,Nigeria,Ogun,Obafemi-Owode,LC
1919853272,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.41,3.07,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Mastomys natalensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Imeko-Afon,LC
1919853271,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.08,7.38,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,Mus musculoides,AFRICA,EUROPE,NGA,Nigeria,Federal Capital Territory,Abuja,LC
1919853270,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.08,3.5,Animalia,Chordata,Mammalia,Rodentia,Muridae,Malacomys,Malacomys edwardsi,AFRICA,EUROPE,NGA,Nigeria,Ogun,Obafemi-Owode,LC
1919853268,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.54,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853267,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,6.23,5.03,Animalia,Chordata,Mammalia,Rodentia,Muridae,Malacomys,Malacomys edwardsi,AFRICA,EUROPE,NGA,Nigeria,Ondo,Ese-Odo,LC
1919853266,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.54,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853265,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,6.05,5.01,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,EUROPE,NGA,Nigeria,Ondo,Ese-Odo,LC
1919853264,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hylomyscus,Hylomyscus stella,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853263,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.39,4.06,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hybomys,Hybomys trivirgatus,AFRICA,EUROPE,NGA,Nigeria,Oyo,Egbeda,LC
1919853262,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.54,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853261,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.53,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hybomys,Hybomys trivirgatus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853260,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.54,4.25,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys zebra,AFRICA,EUROPE,NGA,Nigeria,Kwara,Kaiama,LC
1919853259,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.45,10.3,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Mastomys natalensis,AFRICA,EUROPE,NGA,Nigeria,Plateau,Wase,LC
1919853258,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.54,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Mastomys natalensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853257,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.08,7.38,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,Mus musculoides,AFRICA,EUROPE,NGA,Nigeria,Federal Capital Territory,Abuja,LC
1919853256,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,8.09,5.06,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,Mus musculoides,AFRICA,EUROPE,NGA,Nigeria,Kwara,Irepodun,LC
1919853255,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.08,3.5,Animalia,Chordata,Mammalia,Rodentia,Muridae,Malacomys,Malacomys edwardsi,AFRICA,EUROPE,NGA,Nigeria,Ogun,Obafemi-Owode,LC
1919853254,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.54,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853253,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853252,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.08,3.5,Animalia,Chordata,Mammalia,Rodentia,Muridae,Malacomys,Malacomys edwardsi,AFRICA,EUROPE,NGA,Nigeria,Ogun,Obafemi-Owode,LC
1919853251,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.54,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853250,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Mastomys natalensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853249,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.54,4.25,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys zebra,AFRICA,EUROPE,NGA,Nigeria,Kwara,Kaiama,LC
1919853248,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hylomyscus,Hylomyscus stella,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853247,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.5,6.05,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Mastomys natalensis,AFRICA,EUROPE,NGA,Nigeria,Edo,Akoko-Edo,LC
1919853246,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,11.51,13.09,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Mastomys natalensis,AFRICA,EUROPE,NGA,Nigeria,Borno,Konduga,LC
1919853245,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.866667,4.04,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys zebra,AFRICA,EUROPE,NGA,Nigeria,Kwara,Kaiama,LC
1919853244,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.08,3.5,Animalia,Chordata,Mammalia,Rodentia,Muridae,Malacomys,Malacomys edwardsi,AFRICA,EUROPE,NGA,Nigeria,Ogun,Obafemi-Owode,LC
1919853243,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.12,5.02,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hybomys,Hybomys trivirgatus,AFRICA,EUROPE,NGA,Nigeria,Ondo,Idanre,LC
1919853242,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.26,3.32,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Mastomys natalensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Abeokuta North,LC
1919853241,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hylomyscus,Hylomyscus stella,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853240,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853239,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.53,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Mastomys natalensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
